metascore,name,console,userscore,date
74,Headlander,PC,7.7,"Jul 26, 2016"
74,Neverending Nightmares,PS4,6.9,"May 3, 2016"
74,Mirror's Edge Catalyst,PC,5.1,"Jun 7, 2016"
74,Virginia,PC,4.9,"Sep 22, 2016"
74,The Flame in the Flood,XONE,5,"Feb 24, 2016"
74,Batman: The Telltale Series - Episode 1: Realm of Shadows,PC,6.4,"Aug 2, 2016"
74,Master of Orion,PC,6.7,"Aug 25, 2016"
74,Stories: The Path of Destinies,PC,7.2,"Apr 12, 2016"
74,Fallout 4: Automatron,XONE,5.7,"Mar 22, 2016"
73,Batman: The Telltale Series - Episode 4: Guardian of Gotham,PS4,6.8,"Nov 22, 2016"
73,Ladykiller in a Bind,PC,7.4,"Oct 10, 2016"
73,Super Mario Maker for Nintendo 3DS,3DS,6.3,"Dec 2, 2016"
73,The Deadly Tower of Monsters,PC,7.7,"Jan 19, 2016"
73,Black Desert Online,PC,7,"Mar 3, 2016"
73,Just Dance 2017,XONE,6.6,"Oct 25, 2016"
73,Just Dance 2017,PS4,6.7,"Oct 25, 2016"
73,Jotun: Valhalla Edition,XONE,5.7,"Sep 9, 2016"
73,Batman: The Telltale Series - Episode 4: Guardian of Gotham,PC,6.8,"Nov 22, 2016"
73,God Eater 2: Rage Burst,PC,6.9,"Aug 29, 2016"
73,Punch Club,PC,7.1,"Jan 8, 2016"
73,Livelock,PC,7.6,"Aug 30, 2016"
73,Lumo,PS4,6,"May 24, 2016"
73,Sega 3D Classics Collection,3DS,7.6,"Apr 26, 2016"
73,Action Henk,PS4,4.7,"Mar 8, 2016"
73,Batman: The Telltale Series - Episode 3: New World Order,XONE,7.3,"Oct 25, 2016"
73,Batman: Return to Arkham,PS4,8.1,"Oct 18, 2016"
73,Disney Magical World 2,3DS,5.5,"Oct 14, 2016"
73,Hard Reset Redux,PC,6.5,"Jun 3, 2016"
73,Dark Souls III: Ashes of Ariandel,PC,7.3,"Oct 24, 2016"
73,Project X Zone 2,3DS,7.8,"Feb 16, 2016"
73,Stories: The Path of Destinies,PS4,7.2,"Apr 12, 2016"
73,Dragon Ball: Xenoverse 2,XONE,7.8,"Oct 25, 2016"
73,RIVE,PC,6.3,"Sep 13, 2016"
73,Call of Duty: Infinite Warfare,PC,3.4,"Nov 4, 2016"
73,StarCraft II: Nova Covert Ops - Mission Pack 1,PC,7.1,"Mar 29, 2016"
73,Destiny: Rise of Iron,XONE,3.4,"Sep 20, 2016"
73,Eagle Flight,PS4,7.1,"Nov 8, 2016"
73,Batman: The Telltale Series - Episode 3: New World Order,PC,7.2,"Oct 25, 2016"
73,Gears of War: Ultimate Edition for Windows 10,PC,3.5,"Mar 1, 2016"
73,Warhammer: End Times - Vermintide,PS4,6.3,"Oct 4, 2016"
73,Assetto Corsa,PS4,6.1,"Aug 30, 2016"
73,Yesterday Origins,PS4,6.5,"Nov 17, 2016"
73,Kona,PC,7.6,"Mar 10, 2016"
73,Poly Bridge,PC,6.9,"Jul 12, 2016"
73,The Flame in the Flood,PC,5.9,"Feb 24, 2016"
73,LEGO Harry Potter Collection,PS4,7.3,"Oct 18, 2016"
73,Project Highrise,PC,7.2,"Sep 8, 2016"
73,Batman: The Telltale Series - Episode 2: Children of Arkham,PC,7,"Sep 20, 2016"
75,Attack on Titan 2,PS4,7.2,"Mar 20, 2018"
75,Another World,Switch,7.2,"Jul 9, 2018"
75,NBA Live 19,XONE,7.7,"Sep 7, 2018"
75,Omensight,PC,6.8,"May 15, 2018"
75,Pocket Rumble,Switch,7.6,"Jul 5, 2018"
75,Total War: Arena,PC,tbd,"Feb 22, 2018"
74,Pato Box,Switch,7.5,"Jul 9, 2018"
74,Minit,XONE,5.4,"Apr 3, 2018"
74,Furi,Switch,7.3,"Jan 11, 2018"
74,Broken Sword 5 - The Serpent's Curse,Switch,7.4,"Sep 21, 2018"
74,The Council - Episode 2: Hide and Seek,XONE,tbd,"May 15, 2018"
74,Sky Force Reloaded,Switch,7.5,"Feb 1, 2018"
74,Lode Runner Legacy,Switch,tbd,"Mar 29, 2018"
74,Overload,PC,7.5,"May 31, 2018"
74,The Alliance Alive,3DS,8.2,"Mar 27, 2018"
74,Immortal Redneck,Switch,7.6,"May 10, 2018"
74,Masters of Anima,PS4,3.9,"Apr 10, 2018"
74,Railway Empire,PC,6.4,"Jan 26, 2018"
74,Omensight,PS4,6.9,"May 15, 2018"
74,Shenmue I & II,PS4,8,"Aug 21, 2018"
74,Tesla vs Lovecraft,Switch,7.1,"Mar 16, 2018"
74,Where the Water Tastes Like Wine,PC,5.2,"Feb 28, 2018"
74,Masters of Anima,XONE,tbd,"Apr 10, 2018"
74,Flood of Light,Switch,tbd,"Aug 23, 2018"
74,Jotun: Valhalla Edition,Switch,6.8,"Apr 27, 2018"
74,Nantucket,PC,7.5,"Jan 18, 2018"
74,Ys: Memories of Celceta,PC,6.7,"Jul 25, 2018"
74,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,PS4,7,"Mar 7, 2018"
74,Yonder: The Cloud Catcher Chronicles,Switch,7.4,"May 17, 2018"
74,Wasteland 2: Director's Cut,Switch,7.5,"Sep 13, 2018"
74,ICEY,Switch,7.6,"May 31, 2018"
74,Clustertruck,Switch,5.5,"Mar 15, 2018"
74,Regalia: Of Men and Monarchs - Royal Edition,Switch,5.6,"Apr 12, 2018"
74,The Swords of Ditto,PC,6.7,"Apr 24, 2018"
74,The Fall Part 2: Unbound,XONE,tbd,"Feb 13, 2018"
74,Attack on Titan 2,XONE,7.6,"Mar 20, 2018"
74,Semblance,Switch,7.4,"Jul 24, 2018"
74,Deep Sky Derelicts,PC,tbd,"Sep 26, 2018"
74,Warriors Orochi 4,PS4,7.2,"Oct 16, 2018"
74,2064: Read Only Memories INTEGRAL,Switch,7.6,"Jul 26, 2018"
74,Beholder: Complete Edition,XONE,tbd,"Jan 19, 2018"
74,Dead In Vinland,PC,7.4,"Apr 12, 2018"
74,LEGO The Incredibles,XONE,7,"Jun 15, 2018"
74,Paladins: Champions of the Realm,Switch,7.5,"Jun 12, 2018"
74,The Swords of Ditto,PS4,6.6,"Apr 24, 2018"
74,Bomber Crew,XONE,tbd,"Jul 10, 2018"
74,Shenmue I & II,XONE,8.1,"Aug 21, 2018"
73,Phantom Doctrine,PC,7.6,"Aug 14, 2018"
73,Disc Jam,Switch,7.3,"Feb 8, 2018"
73,Warriors Orochi 4,XONE,7.3,"Oct 16, 2018"
73,The Gardens Between,PS4,5.5,"Sep 20, 2018"
73,NBA Live 19,PS4,6.7,"Sep 7, 2018"
73,A Normal Lost Phone,Switch,6,"Mar 1, 2018"
73,Mothergunship,PC,7.1,"Jul 17, 2018"
73,Quarantine Circular,PC,7.1,"May 22, 2018"
73,Tesla vs Lovecraft,PC,tbd,"Jan 26, 2018"
73,Phantom Doctrine,PS4,6.3,"Aug 14, 2018"
73,Assassin's Creed Origins: The Hidden Ones,PS4,7,"Jan 23, 2018"
73,Sega Genesis Classics,XONE,6.5,"May 29, 2018"
73,Call of Duty: WWII - The War Machine,PS4,1.4,"Apr 10, 2018"
73,Apocalipsis,PC,6.5,"Mar 1, 2018"
73,Shio,PS4,tbd,"May 22, 2018"
73,Cultist Simulator,PC,7.4,"May 31, 2018"
73,State of Mind,XONE,8.1,"Aug 15, 2018"
73,The Council - Episode 1: The Mad Ones,PC,7.6,"Mar 13, 2018"
73,Mulaka,XONE,6,"Mar 2, 2018"
73,Kirby Star Allies,Switch,7.3,"Mar 16, 2018"
73,Shadows: Awakening,PS4,5.3,"Sep 4, 2018"
73,Starlink: Battle for Atlas,PS4,4.8,"Oct 16, 2018"
73,The Escapists 2,Switch,6.8,"Jan 11, 2018"
73,Space Hulk: Tactics,PC,6.4,"Oct 9, 2018"
73,Runner3,Switch,7.5,"May 22, 2018"
73,World to the West,Switch,7.3,"Jan 18, 2018"
73,Strange Brigade,PS4,5.2,"Aug 28, 2018"
73,Surviving Mars,PS4,6.1,"Mar 15, 2018"
73,Late Shift,Switch,6,"Apr 26, 2018"
73,The Fall Part 2: Unbound,PC,tbd,"Feb 13, 2018"
73,Monster Prom,PC,7.3,"Apr 27, 2018"
73,Pure Farming 2018,XONE,7,"Mar 13, 2018"
73,Old Man's Journey,Switch,6.5,"Feb 20, 2018"
73,Earthlock,Switch,7,"Mar 8, 2018"
73,Mulaka,Switch,7.4,"Mar 1, 2018"
73,Rad Rodgers,PC,6.9,"Feb 21, 2018"
73,Fist of the North Star: Lost Paradise,PS4,7.9,"Oct 2, 2018"
73,Immortal Redneck,PS4,6.3,"Feb 27, 2018"
73,LEGO DC Super-Villains,XONE,8.8,"Oct 16, 2018"
73,Luigi's Mansion,3DS,8.7,"Oct 12, 2018"
73,Wizard of Legend,PS4,6.1,"May 15, 2018"
73,Fe,PC,4.7,"Feb 16, 2018"
73,Stellaris: Apocalypse,PC,7.1,"Feb 22, 2018"
73,Red Faction: Guerrilla Re-Mars-tered,XONE,4.4,"Jul 3, 2018"
73,Digimon Story Cyber Sleuth: Hacker's Memory,PS4,7.2,"Jan 19, 2018"
72,Mushroom Wars 2,Switch,7.4,"Jul 5, 2018"
72,The Golf Club 2019 featuring PGA Tour,PC,4.4,"Aug 28, 2018"
72,The Fall Part 2: Unbound,Switch,7.5,"Feb 13, 2018"
72,Vampyr,PC,7,"Jun 4, 2018"
72,NBA 2K Playgrounds 2,PS4,5.9,"Oct 16, 2018"
72,Burly Men At Sea,Switch,4.4,"Apr 12, 2018"
72,"Warhammer 40,000: Gladius - Relics of War",PC,8,"Jul 12, 2018"
72,The Adventure Pals,PS4,6.1,"Apr 3, 2018"
78,MLB 2005,PS2,7.6,"Mar 16, 2004"
78,FIFA Soccer 2005,GC,8.5,"Oct 12, 2004"
78,Tom Clancy's Splinter Cell Pandora Tomorrow,GC,8.1,"Jul 20, 2004"
78,Hitman: Contracts,XBOX,8.8,"Apr 20, 2004"
78,Street Fighter Anniversary Collection,PS2,8.7,"Aug 31, 2004"
78,Hearts of Iron: Platinum,PC,7.3,"Sep 21, 2004"
78,Joint Operations: Escalation,PC,7.9,"Nov 19, 2004"
78,ATV Offroad Fury 3,PS2,8.4,"Nov 2, 2004"
78,NFL Street 2,XBOX,6.6,"Dec 22, 2004"
78,Alien Hominid,PS2,8.3,"Nov 21, 2004"
78,Boktai 2: Solar Boy Django,GBA,8,"Oct 19, 2004"
78,ESPN Major League Baseball,XBOX,8.3,"Apr 6, 2004"
78,NCAA March Madness 2005,PS2,8.3,"Nov 17, 2004"
77,Galactic Civilizations: Altarian Prophecy,PC,6.9,"Nov 12, 2004"
77,NFL Street 2,GC,7.6,"Dec 22, 2004"
77,Dance Dance Revolution Extreme,PS2,8.5,"Sep 21, 2004"
77,NHL 2005,XBOX,6.2,"Sep 20, 2004"
77,Hamtaro: Ham-Ham Games,GBA,8.3,"Jul 27, 2004"
77,Soldiers: Heroes of World War II,PC,8.3,"Jun 30, 2004"
77,Mega Man Zero 3,GBA,8.2,"Oct 5, 2004"
77,Arena Wars,PC,7.7,"Sep 13, 2004"
77,MLB SlugFest: Loaded,XBOX,tbd,"Jun 23, 2004"
77,Taiko Drum Master,PS2,8.1,"Oct 26, 2004"
77,The Suffering,XBOX,8.8,"Mar 9, 2004"
77,Baldur's Gate: Dark Alliance II,XBOX,7.7,"Jan 20, 2004"
77,Need for Speed Underground 2,XBOX,8.7,"Nov 15, 2004"
77,FIFA Soccer 2005,PC,6.6,"Oct 12, 2004"
77,MTX Mototrax,PS2,8.1,"Mar 2, 2004"
77,Second Sight,GC,8.3,"Sep 21, 2004"
77,NHL Eastside Hockey Manager,PC,6.9,"Oct 19, 2004"
77,Final Fantasy XI: Chains of Promathia,PS2,8.2,"Sep 21, 2004"
77,F-Zero GP Legend,GBA,8.2,"Sep 20, 2004"
77,MLB SlugFest: Loaded,PS2,7.8,"Jun 23, 2004"
77,The Suffering,PS2,8.8,"Mar 9, 2004"
77,NFL Street 2,PS2,8.8,"Dec 22, 2004"
77,Perimeter,PC,7.6,"Jun 30, 2004"
77,Star Wars Galaxies: Jump to Lightspeed,PC,6.5,"Oct 26, 2004"
77,Shining Force: Resurrection of the Dark Dragon,GBA,8.9,"Jun 8, 2004"
77,Law & Order: Justice Is Served,PC,7.5,"Oct 5, 2004"
77,Disney's Kim Possible 2: Drakken's Demise,GBA,8.7,"Sep 15, 2004"
77,Dragon Ball Z: Budokai 3,PS2,8.8,"Nov 16, 2004"
77,Pool Paradise,PS2,tbd,"Jul 13, 2004"
76,Karaoke Revolution Volume 2,PS2,7,"Jul 13, 2004"
76,Pool Paradise,GC,tbd,"Jun 30, 2004"
76,CT Special Forces 2: Back in the Trenches,GBA,8.5,"Jun 29, 2004"
76,Vegas Tycoon,PC,7.4,"Jan 15, 2004"
76,Star Wars: Battlefront,PC,8.4,"Sep 20, 2004"
76,Silent Hill 4: The Room,XBOX,8.1,"Sep 7, 2004"
76,Pacific Fighters,PC,7.5,"Oct 26, 2004"
76,Second Sight,PS2,8.1,"Sep 21, 2004"
76,UEFA Euro 2004: Portugal,PC,6.5,"May 4, 2004"
76,Call of Duty: Finest Hour,PS2,7.6,"Nov 16, 2004"
76,Donkey Konga,GC,8,"Sep 27, 2004"
76,Metal Slug 3,XBOX,5.1,"May 26, 2004"
76,Kingdom Hearts: Chain of Memories,GBA,8.8,"Dec 7, 2004"
76,Baldur's Gate: Dark Alliance,GBA,7.1,"Feb 10, 2004"
76,"WarioWare, Inc.: Mega Party Game$!",GC,8.3,"Apr 6, 2004"
76,The Bard's Tale,PS2,7.9,"Oct 26, 2004"
76,Silent Hill 4: The Room,PS2,7.8,"Sep 7, 2004"
76,UEFA Euro 2004: Portugal,PS2,6.4,"May 4, 2004"
75,NHL 2005,GC,5.6,"Sep 20, 2004"
75,"The Lord of the Rings, The Third Age",XBOX,7.1,"Nov 2, 2004"
75,Second Sight,XBOX,8,"Sep 21, 2004"
75,NHL 2005,PS2,8.3,"Sep 20, 2004"
75,Port Royale 2,PC,7.7,"Sep 13, 2004"
75,Sabre Wulf,GBA,8,"Jun 9, 2004"
75,MTX Mototrax,PC,7.4,"Nov 15, 2004"
75,Evil Genius,PC,8.3,"Sep 28, 2004"
75,Painkiller: Battle out of Hell,PC,7.7,"Dec 1, 2004"
75,Manhunt,PC,7.7,"Apr 20, 2004"
75,Crimson Sea 2,PS2,8.1,"Mar 30, 2004"
75,Feel the Magic: XY/XX,DS,8.2,"Nov 16, 2004"
75,Immortal Cities: Children of the Nile,PC,7.6,"Nov 8, 2004"
75,River City Ransom EX,GBA,8.6,"May 25, 2004"
75,Front Mission 4,PS2,8.7,"Jun 15, 2004"
75,All-Star Baseball 2005,XBOX,8.8,"Mar 23, 2004"
75,Blitzkrieg: Burning Horizon,PC,7.7,"Jun 13, 2004"
75,Transformers,PS2,8.6,"May 11, 2004"
75,The Bard's Tale,XBOX,7.5,"Oct 26, 2004"
75,Sonic Mega Collection Plus,XBOX,7.9,"Nov 2, 2004"
75,Tak 2: The Staff of Dreams,GC,8.8,"Oct 11, 2004"
75,Missing: Since January,PC,7.2,"Jun 25, 2004"
74,Greg Hastings' Tournament Paintball,XBOX,8.9,"Nov 16, 2004"
74,The SpongeBob SquarePants Movie,XBOX,8.3,"Oct 27, 2004"
74,Midway Arcade Treasures 2,GC,7.3,"Oct 11, 2004"
74,Hitman: Contracts,PC,7.6,"Apr 20, 2004"
74,SpellForce: The Order of Dawn,PC,7.7,"Feb 11, 2004"
74,Smash Court Tennis Pro Tournament 2,PS2,8.5,"Jun 8, 2004"
74,Midway Arcade Treasures 2,PS2,tbd,"Oct 11, 2004"
74,Bad Mojo: Redux,PC,7,"Dec 10, 2004"
74,Worms 3D,PC,7.1,"Mar 12, 2004"
74,Massive Assault Network,PC,4.3,"Apr 13, 2004"
74,Ultra Bust-A-Move,XBOX,tbd,"Nov 4, 2004"
74,Classic NES Series: Castlevania,GBA,8.7,"Oct 25, 2004"
74,Manhunt,XBOX,8,"Apr 20, 2004"
74,Midway Arcade Treasures 2,XBOX,7.5,"Oct 11, 2004"
74,The Lord of the Rings: The Third Age,GC,7.8,"Nov 2, 2004"
74,UEFA Euro 2004: Portugal,XBOX,8.1,"May 4, 2004"
74,Shining Soul II,GBA,8.3,"Apr 20, 2004"
74,Romance of the Three Kingdoms IX,PS2,8.9,"Feb 24, 2004"
80,World Rally Championship,PS2,8.7,"Mar 21, 2002"
80,Baseball Advance,GBA,7.8,"Mar 20, 2002"
80,Sega Soccer Slam,XBOX,8.5,"Aug 22, 2002"
80,World of Outlaws: Sprint Cars 2002,PS2,8.3,"Mar 26, 2002"
79,The Pinball of the Dead,GBA,tbd,"Jun 16, 2002"
79,Hunter: The Reckoning,XBOX,8.4,"May 21, 2002"
79,Baldur's Gate: Dark Alliance,GC,7.6,"Nov 18, 2002"
79,NHL 2003,GC,8.3,"Sep 30, 2002"
79,Mortal Kombat: Deadly Alliance,PS2,8.7,"Nov 16, 2002"
79,Spider-Man: The Movie,XBOX,7.5,"Apr 15, 2002"
79,Dynasty Tactics,PS2,8.1,"Sep 17, 2002"
79,MLB Slugfest 20-03,XBOX,7.8,"Aug 26, 2002"
79,Tekken 4,PS2,8.2,"Sep 23, 2002"
79,Twisted Metal: Black Online,PS2,7.1,"Aug 27, 2002"
79,Smuggler's Run: Warzones,GC,6.9,"Aug 7, 2002"
79,Deadly Dozen: Pacific Theater,PC,7,"Oct 31, 2002"
79,Buffy the Vampire Slayer,XBOX,8,"Aug 18, 2002"
79,Robot Alchemic Drive,PS2,8.2,"Nov 4, 2002"
79,NHL 2003,PS2,6.8,"Sep 30, 2002"
79,The Sims: Unleashed,PC,7.6,"Sep 23, 2002"
79,All-Star Baseball 2003,XBOX,8.1,"Feb 25, 2002"
79,Trainz,PC,7.2,"Feb 10, 2002"
79,The Lord of the Rings: The Two Towers,XBOX,8.2,"Dec 30, 2002"
79,Lunar Legend,GBA,7.8,"Dec 8, 2002"
79,2002 FIFA World Cup,XBOX,7.8,"Apr 22, 2002"
79,Uncommon Valor: Campaign for the South Pacific,PC,7.6,"Dec 2, 2002"
79,Deathrow,XBOX,8.2,"Oct 22, 2002"
79,Global Operations,PC,7.9,"Mar 25, 2002"
78,Dave Mirra Freestyle BMX 3,GBA,tbd,"Nov 26, 2002"
78,Contra: Shattered Soldier,PS2,6.7,"Oct 22, 2002"
78,Freekstyle,GC,8.5,"Sep 5, 2002"
78,Rez,PS2,8.2,"Jan 7, 2002"
78,The Thing,PS2,7.3,"Aug 19, 2002"
78,Knockout Kings 2003,GC,6.8,"Oct 9, 2002"
78,Duke Nukem: Manhattan Project,PC,7.7,"May 14, 2002"
78,Konami Collector's Series: Arcade Advanced,GBA,tbd,"Mar 21, 2002"
78,Shox,PS2,tbd,"Nov 19, 2002"
78,Super Ghouls 'n Ghosts,GBA,7.3,"Sep 23, 2002"
78,The Thing,XBOX,6.9,"Sep 9, 2002"
78,Tropico: Paradise Island,PC,8,"Feb 3, 2002"
78,Wild Arms 3,PS2,8.4,"Oct 15, 2002"
78,Arc the Lad Collection,PS,8.8,"Apr 18, 2002"
78,Crimson Sea,XBOX,8.2,"Dec 16, 2002"
78,2002 FIFA World Cup,GC,7.7,"Apr 30, 2002"
78,Knockout Kings 2002,XBOX,7.9,"Mar 4, 2002"
78,James Bond 007: NightFire,XBOX,7.8,"Nov 18, 2002"
78,Burnout,GC,8,"Apr 29, 2002"
78,Drakan: The Ancients' Gates,PS2,9,"Jan 28, 2002"
78,Star Trek: Starfleet Command III,PC,7.5,"Nov 6, 2002"
78,Splashdown,XBOX,tbd,"Jun 25, 2002"
78,Star Wars: Jedi Starfighter,XBOX,4.8,"May 13, 2002"
78,MLB 2003,PS,7.9,"Jun 17, 2002"
78,Stronghold: Crusader,PC,8.8,"Sep 25, 2002"
78,Austerlitz: Napoleon's Greatest Victory,PC,6.3,"Jul 10, 2002"
78,Dropship: United Peace Force,PS2,8.6,"May 29, 2002"
78,MotoGP 2,PS2,7.8,"Jan 22, 2002"
78,Crash Bandicoot: The Huge Adventure,GBA,7.9,"Feb 25, 2002"
77,Arx Fatalis,PC,8.3,"Nov 11, 2002"
77,Geoff Crammond's Grand Prix 4,PC,8.7,"Sep 10, 2002"
77,Emperor: Rise of the Middle Kingdom,PC,7.7,"Sep 9, 2002"
77,NFL Blitz 20-02,GC,tbd,"Mar 18, 2002"
77,James Bond 007: NightFire,PS2,8.5,"Nov 18, 2002"
77,Harry Potter and the Chamber of Secrets,XBOX,7.5,"Nov 14, 2002"
77,Operation Flashpoint: Resistance,PC,8.7,"Jul 10, 2002"
77,World Tour Soccer 2002,PS2,7.5,"Feb 17, 2002"
77,Car Battler Joe,GBA,tbd,"Oct 21, 2002"
77,Fatal Frame,XBOX,8.6,"Nov 22, 2002"
77,Kelly Slater's Pro Surfer,PS2,8.8,"Sep 16, 2002"
77,NFL Blitz 20-02,XBOX,tbd,"Mar 18, 2002"
77,Harry Potter and the Chamber of Secrets,GC,8.2,"Nov 14, 2002"
77,MoonBase Commander,PC,6.9,"Aug 13, 2002"
77,GT Advance 2: Rally Racing,GBA,6.2,"Jun 30, 2002"
77,The Thing,PC,7.6,"Aug 20, 2002"
77,Harry Potter and the Chamber of Secrets,PC,8.6,"Nov 14, 2002"
77,RalliSport Challenge,PC,6.6,"Nov 6, 2002"
77,Mech Platoon,GBA,tbd,"Jan 3, 2002"
77,Doom II,GBA,8.6,"Oct 28, 2002"
77,Dead to Rights,GC,8.7,"Nov 25, 2002"
77,MLB Slugfest 20-03,PS2,8.2,"Jun 23, 2002"
76,Tom Clancy's Rainbow Six: Rogue Spear,GBA,tbd,"Mar 18, 2002"
76,NBA Inside Drive 2002,XBOX,7.8,"Jan 21, 2002"
76,Spider-Man: The Movie,GC,7.2,"Apr 15, 2002"
76,Blood Omen 2,XBOX,8.9,"Mar 21, 2002"
76,Knockout Kings 2002,PS2,8.1,"Mar 4, 2002"
71,Combat Command 2: Desert Rats,PC,tbd,"Jul 29, 2001"
76,Spider-Man: The Movie,PS2,7.7,"Apr 15, 2002"
76,Mat Hoffman's Pro BMX 2,PS2,8.3,"Aug 12, 2002"
76,TransWorld Surf,PS2,8.5,"Apr 30, 2002"
76,Spyro 2: Season of Flame,GBA,7.6,"Sep 25, 2002"
76,Phantasy Star Collection,GBA,8.4,"Nov 24, 2002"
76,Beach Spikers: Virtua Beach Volleyball,GC,8.4,"Aug 12, 2002"
76,Marvel vs. Capcom 2,PS2,8.8,"Nov 18, 2002"
76,NFL Blitz 20-02,PS2,8.9,"Feb 6, 2002"
76,Harry Potter and the Chamber of Secrets,GBA,8.4,"Nov 14, 2002"
76,Summoner 2,PS2,8.4,"Sep 23, 2002"
76,MX Superfly,PS2,8,"Jun 17, 2002"
71,Star Wars: Super Bombad Racing,PS2,4.9,"Apr 23, 2001"
71,Phalanx,GBA,tbd,"Dec 27, 2001"
71,World War III: Black Gold,PC,6.5,"Oct 16, 2001"
71,Madden NFL 2002,PC,6.8,"Aug 20, 2001"
71,Half-Life: Blue Shift,PC,8.2,"Jun 11, 2001"
71,Blood Wake,XBOX,7.6,"Dec 25, 2001"
71,Dark Summit,XBOX,tbd,"Nov 12, 2001"
71,Dr. Mario 64,N64,7.9,"Apr 8, 2001"
71,Rampage Puzzle Attack,GBA,tbd,"Nov 29, 2001"
71,Fate of the Dragon,PC,6.9,"Mar 14, 2001"
71,Mat Hoffman's Pro BMX,GBA,tbd,"Nov 19, 2001"
76,BloodRayne,XBOX,7.5,"Oct 15, 2002"
76,MX Superfly,GC,7,"Jun 25, 2002"
75,Serious Sam,XBOX,8.2,"Nov 10, 2002"
75,Mat Hoffman's Pro BMX 2,XBOX,tbd,"Aug 12, 2002"
75,Atari Anniversary Advance,GBA,tbd,"Mar 25, 2002"
71,Gallop Racer 2001,PS2,8.7,"Aug 20, 2001"
70,Wizardry: Tale of the Forsaken Land,PS2,7.9,"Dec 19, 2001"
70,NBA Live 2002,PS2,7.4,"Oct 29, 2001"
70,Giga Wing 2,DC,8.2,"May 16, 2001"
70,Soldier of Fortune,DC,8.7,"Jul 24, 2001"
70,Championship Motocross 2001 Featuring Ricky Carmichael,PS,tbd,"Jan 30, 2001"
70,Test Drive Off-Road Wide Open,PS2,7.6,"Aug 24, 2001"
70,Batman: Vengeance,GC,5.8,"Nov 17, 2001"
70,Fuzion Frenzy,XBOX,6.8,"Nov 14, 2001"
70,Batman: Vengeance,XBOX,5.4,"Dec 18, 2001"
70,Steel Soldiers,PC,tbd,"Jun 14, 2001"
70,Okage: Shadow King,PS2,8.5,"Oct 1, 2001"
70,ESPN Final Round Golf 2002,GBA,tbd,"Aug 28, 2001"
70,Echelon,PC,6.8,"May 16, 2001"
70,Zax: The Alien Hunter,PC,7,"Oct 9, 2001"
70,Confidential Mission,DC,8.2,"May 14, 2001"
69,MXRider,PS2,7.3,"Oct 30, 2001"
69,Crazy Taxi,GC,7.4,"Nov 17, 2001"
69,Trade Empires,PC,7.2,"Sep 17, 2001"
69,Sudden Strike,PC,7.6,"Jan 23, 2001"
69,4x4 EVO 2,PC,7.4,"Oct 30, 2001"
69,Prehistorik Man,GBA,tbd,"Oct 16, 2001"
69,NASCAR Thunder 2002,PS,6.9,"Oct 2, 2001"
69,Castlevania Chronicles,PS,6.5,"Oct 8, 2001"
69,Leadfoot,PC,7.6,"Jun 1, 2001"
69,Eurofighter Typhoon,PC,7.2,"Jul 30, 2001"
69,1nsane,PC,7.6,"Feb 5, 2001"
69,Oni,PS2,7.5,"Jan 29, 2001"
69,Ultima Online: Third Dawn,PC,tbd,"Mar 26, 2001"
68,Battlecruiser Millennium,PC,4.6,"Nov 18, 2001"
68,Batman: Vengeance,GBA,tbd,"Oct 30, 2001"
68,Unison: Rebels of Rhythm & Dance,PS2,tbd,"Mar 22, 2001"
68,Dracula: The Last Sanctuary,PC,6.8,"Feb 11, 2001"
68,Ducati World Racing Challenge,PS,tbd,"Jan 2, 2001"
68,Ultimate Ride,PC,7,"Sep 30, 2001"
68,Spider-Man,PC,8.3,"Sep 17, 2001"
68,Throne of Darkness,PC,8.5,"Sep 24, 2001"
68,Driven,GBA,tbd,"Nov 28, 2001"
68,Batman: Vengeance,PS2,6.8,"Oct 15, 2001"
68,Charge 'N Blast,DC,tbd,"Feb 7, 2001"
68,Zoo Tycoon 2001,PC,7.7,"Oct 17, 2001"
68,Vanishing Point,PS,tbd,"Feb 5, 2001"
67,Iron Aces,DC,tbd,"Feb 6, 2001"
67,Gadget Racers,PS2,7.4,"Aug 21, 2001"
67,Planet Monsters,GBA,tbd,"Dec 6, 2001"
67,F-14 Tomcat,GBA,tbd,"Sep 2, 2001"
67,Dave Mirra Freestyle BMX: Maximum Remix,PS,8.1,"May 21, 2001"
67,Tsugunai: Atonement,PS2,8.5,"Nov 29, 2001"
67,NFL Quarterback Club 2002,PS2,7.8,"Sep 5, 2001"
67,The Simpsons Road Rage,GC,7.7,"Dec 17, 2001"
67,Tom Clancy's Rainbow Six Rogue Spear: Black Thorn,PC,5.4,"Oct 31, 2001"
67,Extermination,PS2,7.8,"Jul 23, 2001"
67,Dark Summit,PS2,tbd,"Nov 26, 2001"
67,18 Wheeler: American Pro Trucker,DC,7.1,"May 22, 2001"
67,In Cold Blood,PC,7.1,"Mar 25, 2001"
67,AquaNox,PC,7.7,"Nov 19, 2001"
66,All-Star Baseball 2002,GC,5.6,"Nov 17, 2001"
66,Far Gate,PC,tbd,"Sep 10, 2001"
66,Majestic,PC,7.4,"Jul 31, 2001"
66,Alone in the Dark: The New Nightmare,PC,7.7,"Jun 25, 2001"
66,Crash Bandicoot: The Wrath of Cortex,PS2,7.2,"Oct 29, 2001"
66,The Bouncer,PS2,8,"Mar 5, 2001"
